,word,count,cumsum,cumsum_percent
648,sound,68137082,130530340168,46.42704818948602
649,larger,67975566,130598315734,46.45122574754898
650,list,67944656,130666260390,46.47539231153917
651,primary,67904700,130734165090,46.49954466397412
652,music,67896414,130802061504,46.52369406924353
653,financial,67887340,130869948844,46.54784024707146
654,concerned,67797144,130937745988,46.5719543439745
655,hold,67697328,131005443316,46.596032938309804
656,volume,67696176,131073139492,46.620111122901605
657,expression,67561872,131140701364,46.64414153822941
658,recent,67559856,131208261220,46.66817123650607
659,created,67539402,131275800622,46.692193659701374
660,discussed,67512272,131343312894,46.716206433294786
661,started,67493502,131410806396,46.74021253077219
662,twenty,67487796,131478294192,46.76421659873878
663,comes,67454850,131545749042,46.78820894846784
664,schools,67440934,131613189976,46.812196348552234
665,programs,67299462,131680489438,46.83613342985746
666,legal,67288006,131747777444,46.86006643649114
667,factor,67083380,131814860824,46.883926661722796
668,meeting,66782878,131881643702,46.90768000436442
669,fire,66757952,131948401654,46.93142448132316
670,thinking,66610584,132015012238,46.955116542412696
671,scale,66598532,132081610770,46.97880431684532
672,wide,66549800,132148160570,47.00247475827391
673,follow,66546952,132214707522,47.026144186725496
674,concept,66404110,132281111632,47.04976280911614
675,applied,66390598,132347502230,47.073376625556875
676,throughout,66213772,132413716002,47.09692754850318
677,science,66205934,132479921936,47.12047568362864
678,page,66169874,132546091810,47.144010992928656
679,operation,66166220,132612258030,47.16754500257348
680,reached,65870562,132678128592,47.19097385254282
681,labor,65828566,132743957158,47.21438776536947
682,step,65796928,132809754086,47.23779042518821
683,former,65760460,132875514546,47.26118011406402
684,date,65673398,132941187944,47.284538836716465
685,entire,65669370,133006857314,47.30789612668934
686,occur,65644828,133072502142,47.331244687560506
687,materials,65643566,133138145708,47.35459279956335
688,provides,65638702,133203784410,47.377939181538046
689,manner,65391658,133269176068,47.40119769487103
690,talk,65350100,133334526168,47.42444142684923
691,tried,65324982,133399851150,47.44767622485395
692,site,65245816,133465096966,47.470882865085606
693,mass,65232094,133530329060,47.494084624674535
694,gives,65101730,133595430790,47.51724001637917
695,etc.,65075196,133660505986,47.54038597046726
696,rates,65066308,133725572294,47.56352876327038
697,statement,65009540,133790581834,47.58665136482394
698,base,64982200,133855564034,47.6097642420828
699,success,64977900,133920541934,47.6328755899171
700,friend,64969420,133985511354,47.655983921583896
701,meet,64826840,134050338194,47.67904154037795
702,coming,64733004,134115071198,47.70206578357145
703,interests,64672180,134179743378,47.7250683928768
704,takes,64515256,134244258634,47.74801518743364
705,built,64479174,134308737808,47.77094914834007
706,numbers,64347800,134373085608,47.79383638212528
707,unit,64311078,134437396686,47.8167105546248
708,content,64247226,134501643912,47.839562016236734
709,pattern,64196046,134565839958,47.86239527413969
710,deep,63849076,134629689034,47.8851051217084
711,passed,63741572,134693430606,47.90777673224054
712,hope,63735594,134757166200,47.930446216516884
713,start,63731430,134820897630,47.95311421974117
714,indeed,63647918,134884545548,47.97575251940654
715,demand,63601378,134948146926,47.998374265718724
716,share,63540526,135011687452,48.020974368183715
717,traditional,63335984,135075023436,48.043501719123825
718,paid,63256006,135138279442,48.06600062347861
719,processes,63220942,135201500384,48.08848705626535
720,instead,62957592,135264457976,48.11087982069021
721,lives,62785098,135327243074,48.13321123242694
722,attempt,62637878,135389880952,48.155490280935126
723,fall,62629126,135452510078,48.17776621653083
724,noted,62557410,135515067488,48.20001664417042
725,relation,62526716,135577594204,48.22225615456414
726,moved,62498854,135640093058,48.24448575499812
727,existence,62476216,135702569274,48.266707303545346
728,functions,62350230,135764919504,48.288884041375866
729,active,62114759,135827034263,48.310977026850814
730,follows,62084954,135889119217,48.33305941127953
731,choice,62069434,135951188651,48.35513627555264
732,lack,61929396,136013118047,48.377163331091886
733,minutes,61720288,136074838335,48.39911601107079
734,instance,61713574,136136551909,48.4210663030133
735,highly,61668840,136198220749,48.44300068396094
736,distance,61605338,136259826087,48.46491247850905
737,reasons,61585500,136321411587,48.48681721707476
738,useful,61530104,136382941691,48.50870225238406
739,relatively,61478332,136444420023,48.53056887342174
740,create,61459108,136505879131,48.552428656864635
741,context,61276830,136567155961,48.57422360764502
742,independent,61211096,136628367057,48.595995178147824
743,author,61194410,136689561467,48.61776081377201
744,week,61144778,136750706245,48.63950879628005
745,easily,61070030,136811776275,48.66123019240982
746,reference,60980986,136872757261,48.68291991735821
747,hundred,60911904,136933669165,48.70458507121196
748,weight,60889098,136994558263,48.72624211342469
749,feeling,60755592,137055313855,48.74785167020615
750,literature,60731326,137116045181,48.76945259605362
751,someone,60627464,137176672645,48.791016580251565
752,appeared,60543162,137237215807,48.81255057990329
753,trying,60393014,137297608821,48.83403117489505
754,moral,60390458,137357999279,48.85551086076841
755,immediately,60345184,137418344463,48.87697444357963
756,strength,60303348,137478647811,48.89842314615697
757,principle,60300564,137538948375,48.919870858520845
758,student,60298276,137599246651,48.94131775708858
759,i.e.,60272834,137659519485,48.96275560644248
760,myself,60211754,137719731239,48.984171730854115
761,security,60205750,137779936989,49.00558571976226
762,supply,60202152,137840139141,49.026998428933304
763,task,60077474,137900216615,49.04836679261726
764,economy,59968850,137960185465,49.06969652090292
765,develop,59930410,138020115875,49.091012576844435
766,relative,59754030,138079869905,49.11226589792484
767,actual,59559084,138139428989,49.13344988058689
768,allowed,59530988,138198959977,49.154623870060036
769,earth,59503560,138258463537,49.175788103938615
770,constant,59342312,138317805849,49.196894985107804
771,laws,59337440,138377143289,49.2180001334034
772,critical,59302242,138436445531,49.23909276246983
773,effort,59225738,138495671269,49.260158180583694
774,worked,59093320,138554764589,49.28117650024628
775,phase,59021186,138613785775,49.30216916327846
776,herself,59016680,138672802455,49.32316022361598
777,write,59010122,138731812577,49.34414895140321
778,serious,58913138,138790725715,49.36510318390885
779,additional,58897856,138849623571,49.38605198091076
780,medical,58843418,138908466989,49.40698141539782
781,staff,58835360,138967302349,49.42790798381441
782,easy,58699987,139026002336,49.44878640274493
783,access,58669410,139084671746,49.469653946044154
784,previous,58548978,139143220724,49.490478654074124
785,style,58538606,139201759330,49.5112996729898
786,finally,58431186,139260190516,49.53208248474605
787,opinion,58337732,139318528248,49.55283205677155
788,decided,58280396,139376808644,49.5735612355212
789,measure,57978204,139434786848,49.59418293058139
790,formed,57943456,139492730304,49.61479226646847
791,separate,57910546,139550640850,49.63538989692252
792,allow,57869354,139608510204,49.65597287620071
793,record,57848994,139666359198,49.676548613831464
794,dead,57780563,139724139761,49.697100011915346
795,features,57777960,139781917721,49.71765048416385
796,suggested,57589744,139839507465,49.73813401172125
797,determine,57502680,139897010145,49.75858657234393
798,variety,57428836,139954438981,49.77901286812318
799,computer,57396442,140011835423,49.799427642000346
800,learn,57395730,140069231153,49.81984216263326
801,remain,57395414,140126626567,49.84025657087125
802,inside,57346716,140183973283,49.86065365819833
803,historical,57288498,140241261781,49.881030038539684
804,sources,57273048,140298534829,49.90140092362305
805,parties,57267874,140355802703,49.92176996841743
806,nation,57146142,140412948845,49.94209571555838
807,gone,57130234,140470079079,49.962415804539845
808,negative,57118400,140527197479,49.982731684402665
809,failure,57051232,140584248711,50.00302367394261
810,born,57002482,140641251193,50.02329832407627
811,picture,56958806,140698209999,50.04355743952463
812,mentioned,56958476,140755168475,50.063816437598554
813,freedom,56955290,140812123765,50.08407430247558
814,caused,56659500,140868783265,50.10422696072735
815,agreement,56651612,140925434877,50.12437681337425
816,pain,56630462,140982065339,50.14451914338645
817,giving,56487764,141038553103,50.16461071855562
818,reality,56432100,141094985203,50.18468249514613
819,continue,56321346,141151306549,50.204714878739644
820,nearly,56312730,141207619279,50.22474419779318
821,goods,56252478,141263871757,50.24475208640761
822,dark,56217868,141320089625,50.26474766493278
823,essential,56123484,141376213109,50.28470967294467
824,wall,56061282,141432274391,50.304649556941214
825,hour,56023444,141488297835,50.324575982713036
826,companies,55932604,141544230439,50.34447009850198
827,popular,55918696,141600149135,50.364359267491686
828,fear,55911242,141656060377,50.38424578524171
829,hear,55866532,141711926909,50.404116400533184
830,plant,55712068,141767638977,50.42393207604926
831,getting,55710474,141823349451,50.44374718461121
832,remained,55591976,141878941427,50.46352014578927
833,remains,55526878,141934468305,50.48326995290231
834,rise,55525862,141989994167,50.50301939864434
835,places,55437906,142045432073,50.52273756018497
836,units,55387222,142100819295,50.542437694433964
837,center,55374138,142156193433,50.56213317496414
838,speak,55351258,142211544691,50.58182051753298
839,increasing,55309784,142266854475,50.60149310862416
840,completely,55261366,142322115841,50.621148478394886
841,planning,55167928,142377283769,50.64077061412573
842,efforts,55132584,142432416353,50.660380178698105
843,road,54988464,142487404817,50.679938482650336
844,died,54953338,142542358155,50.69948429298237
845,event,54950574,142597308729,50.71902912021452
846,forward,54948008,142652256737,50.73857303477146
847,certainly,54939758,142707196495,50.75811401496735
848,capacity,54919048,142762115543,50.77764762902777
849,changed,54903662,142817019205,50.79717577059372
850,cross,54865542,142871884747,50.81669035363318
851,industrial,54799060,142926683807,50.8361812903463
852,quickly,54658432,142981342239,50.8556222084743
853,merely,54613450,143035955689,50.87504712739875
854,construction,54573180,143090528869,50.89445772308442
855,circumstances,54537052,143145065921,50.9138554687584
856,compared,54532644,143199598565,50.93325164659437
857,require,54502052,143254100617,50.95263694346384
858,fine,54477350,143308577967,50.97201345432277
859,output,54443966,143363021933,50.99137809115629
860,offer,54424556,143417446489,51.01073582423851
861,contact,54390228,143471836717,51.03008134753326
862,families,54225556,143526062273,51.04936830026987
863,husband,54128944,143580191217,51.0686208900379
864,peace,54119324,143634310541,51.08787005816306
865,sample,54083322,143688393863,51.107106421092254
866,memory,54036018,143742429881,51.12632595892863
867,claim,54005920,143796435801,51.14553479150449
868,stood,53957594,143850393395,51.16472643548246
869,ones,53938910,143904332305,51.18391143393289
870,lived,53934186,143958266491,51.2030947521504
871,frequently,53819680,144012086171,51.2222373428591
872,reduced,53761104,144065847275,51.24135909924858
873,stand,53752676,144119599951,51.260477857965924
874,returned,53704240,144173304191,51.27957938896056
875,internal,53679004,144226983195,51.298671944011474
876,leaders,53647810,144280631005,51.317753403976454
877,miles,53595614,144334226619,51.33681629886143
878,majority,53541382,144387768001,51.35585990450166
879,growing,53473678,144441241679,51.37487942917448
880,principles,53459814,144494701493,51.393894022697985
881,technology,53434078,144548135571,51.412899462437686
882,doubt,53386584,144601522155,51.431888009505364
883,initial,53374438,144654896593,51.450872236482205
884,showed,53358224,144708254817,51.46985069646143
885,successful,53335714,144761590531,51.48882115008095
886,exchange,53312780,144814903311,51.507783446532414
887,speech,53151224,144868054535,51.52668828072501
888,designed,53115572,144921170107,51.54558043420965
889,acid,53109822,144974279929,51.56447054253355
890,sort,53091436,145027371365,51.5833541113226
891,begin,53082696,145080454061,51.602234571467335
892,communication,53024556,145133478617,51.621094352369376
893,impact,53007180,145186485797,51.63994795297351
894,measures,52985202,145239470999,51.65879373643977
895,girl,52981658,145292452657,51.677638259375655
896,heat,52948238,145345400895,51.69647089548164
897,charge,52935590,145398336485,51.71529903294536
898,reaction,52830822,145451167307,51.73408990651335
899,expressed,52826012,145503993319,51.752879069259926
900,spirit,52818646,145556811965,51.77166561206668
901,ready,52636189,145609448154,51.79038725854418
902,teacher,52468796,145661916950,51.8090493666579
903,firm,52428100,145714345050,51.8276970000131
904,faith,52394598,145766739648,51.84633271737265
905,institutions,52342290,145819081938,51.86494982981601
906,fully,52322906,145871404844,51.88356004775575
907,characteristics,52274958,145923679802,51.902153211544686
908,saying,52215512,145975895314,51.920725231572696
909,seven,52151423,146028046737,51.93927445641694
910,wrong,52010199,146080056936,51.95777345069068
911,prepared,51965464,146132022400,51.97625653361387
912,male,51935142,146183957542,51.9947288316042
913,opportunity,51901112,146235858654,52.01318902579975
914,stock,51853788,146287712442,52.031632387788875
915,contrast,51832104,146339544546,52.050068037210096
916,animals,51785812,146391330358,52.068487221486805
917,film,51752268,146443082626,52.08689447482928
918,aspects,51718202,146494800828,52.10528961157248
919,arms,51643364,146546444192,52.12365812992622
920,regard,51615124,146598059316,52.14201660387312
921,relationships,51571380,146649630696,52.160359518948475
922,requires,51539204,146701169900,52.178690989660005
923,objects,51503568,146752673468,52.19700978535447
924,professional,51496064,146804169532,52.21532591202524
925,offered,51457218,146855626750,52.233628221945736
926,leading,51437548,146907064298,52.25192353563811
927,police,51301426,146958365724,52.27017043344
928,investment,51204016,147009569740,52.28838268444055
929,desire,51195184,147060764924,52.30659179407421
930,weeks,51189324,147111954248,52.32479881942231
931,remember,51165202,147163119450,52.34299726505435
932,procedure,51137120,147214256570,52.36118572247701
933,equipment,51110948,147265367518,52.37936487103935
934,proper,51072886,147316440404,52.39753048170462
935,post,51060068,147367500472,52.41569153326201
936,eight,50994062,147418494534,52.433829107796825
937,administration,50984038,147469478572,52.45196311699403
938,teachers,50938032,147520416604,52.47008076277123
939,learned,50834650,147571251254,52.488161637625375
940,marriage,50709478,147621960732,52.50619799128644
941,accepted,50629134,147672589866,52.52420576818325
942,female,50494686,147723084552,52.542165724598114
943,purposes,50372048,147773456600,52.560082061113356
944,round,50363496,147823820096,52.577995355852146
945,focus,50343436,147874163532,52.59590151564755
946,actions,50320054,147924483586,52.61379935893018
947,models,50284006,147974767592,52.63168438065553
948,responsible,50265416,148025033008,52.649562790287284
949,neither,50229036,148075262044,52.66742826027597
950,techniques,50115616,148125377660,52.68525338902445
951,serve,50059798,148175437458,52.70305866441951
952,file,49955966,148225393424,52.72082700883545
953,argument,49869960,148275263384,52.73856476262624
954,teaching,49865094,148325128478,52.75630078567751
955,floor,49846114,148374974592,52.77403005791995
956,balance,49757560,148424732152,52.79172783326428
957,religion,49749294,148474481446,52.80942266855665
958,concern,49608834,148524090280,52.82706754501816
959,considerable,49579330,148573669610,52.84470192749314
960,heavy,49572028,148623241638,52.86233371279183
961,names,49568832,148672810470,52.87996436133682
962,responsibility,49507896,148722318366,52.897573336157485
963,cold,49502770,148771821136,52.91518048776182
964,proposed,49417614,148821238750,52.932757351069114
965,requirements,49332502,148870571252,52.9503039417293
966,meant,49298972,148919870224,52.96783860643476
967,network,49200330,148969070554,52.98533818614097
968,month,49135110,149018205664,53.00281456838919
969,stop,49098630,149067304294,53.02027797542631
970,occurs,49081080,149116385374,53.03773514027718
971,operations,49077924,149165463298,53.05519118260155
972,existing,49063056,149214526354,53.07264193667377
973,believed,49047938,149263574292,53.09008731357381
974,sexual,49046792,149312621084,53.107532282864426
975,hair,48961568,149361582652,53.124946939671744
976,conflict,48827652,149410410304,53.14231396521896
977,raised,48786436,149459196740,53.15966633105398
978,unless,48508178,149507704918,53.17691972604776
979,stress,48408146,149556113064,53.19413754164689
980,decisions,48378750,149604491814,53.21134490167297
981,properties,48367758,149652859572,53.22854835206308
982,employment,48329554,149701189126,53.245738214049545
983,upper,48313966,149749503092,53.26292253169416
984,wish,48311122,149797814214,53.2801058377845
985,happened,48291924,149846106138,53.29728231552772
986,interesting,48123316,149894229454,53.314398822755805
987,federal,48047186,149942276640,53.33148825205568
988,color,47979922,149990256562,53.3485537568874
989,examples,47957466,150038214028,53.365611274566135
990,north,47888484,150086102512,53.38264425671824
991,organizations,47883846,150133986358,53.3996755892259
992,plants,47688606,150181674964,53.416637478745244
993,attack,47624074,150229299038,53.433576415514516
994,element,47621166,150276920204,53.45051431796598
995,goes,47611642,150324531846,53.46744883291989
996,sufficient,47598640,150372130486,53.48437872332078
997,covered,47507812,150419638298,53.50127630800693
998,fixed,47507416,150467145714,53.51817375184375
999,formation,47495500,150514641214,53.53506695739616
