,word,count,cumsum,cumsum_percent
613,perchè,5466088,9254015792,34.28884250306588
614,dovrebbe,5432130,9259447922,34.308970137836845
615,stesse,5425506,9264873428,34.32907322874515
616,certa,5410502,9270283930,34.34912072543312
617,proposta,5409292,9275693222,34.369163738716225
618,programma,5407680,9281100902,34.389200779066556
619,lire,5393800,9286494702,34.409186389946214
620,Parigi,5386890,9291881592,34.42914639724931
621,lettere,5382034,9297263626,34.44908841164826
622,motivo,5372570,9302636196,34.46899535915163
623,dottrina,5356718,9307992914,34.48884357034596
624,giovane,5342380,9313335294,34.50863865504529
625,fondamentale,5330974,9318666268,34.52839147716949
626,fece,5304390,9323970658,34.54804579777721
627,mente,5298146,9329268804,34.567676982533705
628,male,5294776,9334563580,34.587295680451845
629,prime,5289032,9339852612,34.60689309516541
630,Luigi,5284618,9345137230,34.626474154714444
631,poeta,5283261,9350420491,34.6460501861805
632,risultato,5283240,9355703731,34.6656261398354
633,with,5282937,9360986668,34.68520097078644
634,Governo,5281062,9366267730,34.704768854312576
635,sentenza,5274468,9371542198,34.724312305134845
636,costituisce,5266247,9376808445,34.743825294741086
637,Germania,5263217,9382071662,34.76332705730869
638,organizzazione,5254969,9387326631,34.78279825861735
639,trovare,5240338,9392566969,34.802215247780055
640,Repubblica,5234422,9397801391,34.821610316427744
641,documenti,5226172,9403027563,34.84097481640588
642,milioni,5224786,9408252349,34.860334180847545
643,stampa,5209012,9413461361,34.87963509799305
644,coloro,5189982,9418651343,34.89886550340749
645,noto,5187192,9423838535,34.91808557105368
646,comuni,5180056,9429018591,34.937279197727044
647,un'altra,5156458,9434175049,34.95638538688964
648,considerazione,5154789,9439329838,34.97548539191777
649,libri,5152440,9444482278,34.99457669321199
650,precedenti,5146728,9449629006,35.013646829871
651,locale,5144972,9454773978,35.03271046003502
652,diretta,5140168,9459914146,35.05175628997013
653,mostra,5129866,9465044012,35.0707639479739
654,cinque,5127756,9470171768,35.089763787808856
655,contrario,5125912,9475297680,35.10875679508301
656,pare,5118212,9480415892,35.12772127159893
657,Commissione,5108772,9485524664,35.1466507701463
658,disse,5106053,9490630717,35.16557019400126
659,terreno,5098657,9495729374,35.18446221350714
660,strutture,5091782,9500821156,35.20332875912173
661,passo,5086062,9505907218,35.22217411045878
662,pagine,5078232,9510985450,35.24099044934947
663,applicazione,5075568,9516061018,35.25979691733886
664,rilievo,5059444,9521120462,35.278543641179446
665,militare,5057108,9526177570,35.29728170945495
666,fossero,5048398,9531225968,35.315987504625994
667,dubbio,5047176,9536273144,35.334688771928654
668,gestione,5038130,9541311274,35.353356521148335
669,memoria,5027222,9546338496,35.37198385302894
670,Paris,5024839,9551363335,35.39060235519566
671,nessuno,5014324,9556377659,35.40918189620357
672,costituzionale,4996994,9561374653,35.42769722447899
673,principali,4995446,9566370099,35.44620681696041
674,lettura,4985584,9571355683,35.464679867839536
675,certamente,4981946,9576337629,35.48313943886171
676,musica,4965710,9581303339,35.501538850742236
677,azioni,4959613,9586262952,35.51991567144965
678,contesto,4954256,9591217208,35.53827264290098
679,merito,4950222,9596167430,35.55661466719923
680,testa,4946990,9601114420,35.574944715989595
681,sapere,4941289,9606055709,35.593253640902994
682,pubblici,4939730,9610995439,35.61155678926418
683,importanti,4928711,9615924150,35.62981910899873
684,figli,4928168,9620852318,35.64807941675904
685,esigenze,4926335,9625778653,35.66633293271676
686,strumenti,4923649,9630702302,35.684576496256746
687,nonché,4910777,9635613079,35.70277236526167
688,mare,4908012,9640521091,35.720957989130675
689,Cristo,4906975,9645428066,35.73913977061055
690,successo,4901024,9650329090,35.75729950189014
691,veniva,4890949,9655220039,35.77542190233995
692,Fig.,4880365,9660100404,35.79350508596571
693,probabilmente,4877040,9664977444,35.811575949491335
694,valutazione,4866817,9669844261,35.82960893380378
695,decisione,4866718,9674710979,35.847641551292185
696,ricerche,4866642,9679577621,35.8656738871783
697,avesse,4862026,9684439647,35.88368911943066
698,parla,4861256,9689300903,35.90170149860719
699,lunga,4861178,9694162081,35.91971358877084
700,comunicazione,4857152,9699019233,35.93771076142376
701,interpretazione,4854673,9703873906,35.95569874865464
702,spese,4851209,9708725115,35.97367390074962
703,alcun,4847654,9713572769,35.99163588052698
704,testi,4846456,9718419225,36.00959342136301
705,destra,4830902,9723250127,36.02749333006739
706,articolo,4814914,9728065041,36.04533399854286
707,sicurezza,4811874,9732876915,36.06316340292676
708,disposizioni,4811017,9737687932,36.080989631874324
709,vede,4810208,9742498140,36.09881286323963
710,segno,4808906,9747307046,36.116631270313086
711,chiaro,4803956,9752111002,36.13443133618482
712,alcuna,4803937,9756914939,36.152231331655976
713,visione,4800133,9761715072,36.17001723219151
714,buon,4797660,9766512732,36.18779396953677
715,moderna,4794869,9771307601,36.20556036540849
716,partecipazione,4793849,9776101450,36.223322981881076
717,davanti,4788536,9780889986,36.241065912130466
718,presidente,4763028,9785653014,36.25871432775894
719,definizione,4758375,9790411389,36.2763455026578
720,principale,4743911,9795155300,36.29392308419469
721,futuro,4741994,9799897294,36.31149356268437
722,richiesta,4739763,9804637057,36.329055774664745
723,informazioni,4731379,9809368436,36.34658692146628
724,mani,4731076,9814099512,36.364116945563964
725,regionale,4724456,9818823968,36.381622440620134
726,simile,4708994,9823532962,36.39907064443166
727,Alla,4706284,9828239246,36.416508806898406
728,strumento,4705048,9832944294,36.43394238962266
729,generali,4701046,9837645340,36.451361143763215
730,riforma,4695417,9842340757,36.46875904080791
731,concezione,4691445,9847032202,36.48614222042771
732,teatro,4668958,9851701160,36.50344207911758
733,giustizia,4665242,9856366402,36.52072816893763
734,potrà,4663238,9861029640,36.538006833349954
735,Presidente,4653690,9865683330,36.555250119622066
736,Egli,4651035,9870334365,36.57248356834053
737,industriale,4649509,9874983874,36.58971136278144
738,attuale,4645576,9879629450,36.606924584303904
739,Cass,4634526,9884263976,36.62409686233565
740,codice,4633918,9888897894,36.64126688754908
741,addirittura,4630474,9893528368,36.65842415173246
742,peso,4629658,9898158026,36.67557839239653
743,relativa,4621440,9902779466,36.692702182960446
744,avanti,4618920,9907398386,36.7098166361853
745,recente,4618568,9912016954,36.72692978514692
746,immagine,4613462,9916630416,36.74402401488107
747,nell'ambito,4602402,9921232818,36.76107726407157
748,piccolo,4601858,9925834676,36.77812849758252
749,seguenti,4577926,9930412602,36.79509105601477
750,confronto,4567060,9934979662,36.812013352730254
751,bisogna,4565200,9939544862,36.82892875760025
752,tutela,4564851,9944109713,36.845842869322894
753,membri,4549167,9948658880,36.86269886722577
754,Tale,4548888,9953207768,36.87955383135182
755,popolare,4545386,9957753154,36.896395819540814
756,film,4543606,9962296760,36.91323121230778
757,quantità,4541476,9966838236,36.930058712800054
758,ottenere,4533211,9971371447,36.9468555890434
759,notte,4531280,9975902727,36.96364531036543
760,ricorso,4523767,9980426494,36.98040719381906
761,comportamento,4519330,9984945824,36.99715263688642
762,cento,4512071,9989457895,37.013871183229874
763,notevole,4510629,9993968524,37.030584386540426
764,rappresenta,4505166,9998473690,37.047277347833806
765,prospettiva,4468581,10002942271,37.06383475097263
766,nostre,4465070,10007407341,37.08037914482676
767,passaggio,4462097,10011869438,37.09691252284397
768,Infatti,4461922,10016331360,37.113445252434865
769,discussione,4454124,10020785484,37.12994908814878
770,Tuttavia,4444307,10025229791,37.14641654899859
771,certi,4438173,10029667964,37.16286128157943
772,veda,4437891,10034105855,37.17930496926758
773,aumento,4432857,10038538712,37.19573000450935
774,saranno,4429221,10042967933,37.212141567304776
775,mettere,4420996,10047388929,37.228522654063
776,umano,4417301,10051806230,37.24489004976256
777,fonti,4416350,10056222580,37.26125392172821
778,facile,4415836,10060638416,37.27761588917312
779,andare,4415706,10065054122,37.2939773749299
780,continua,4414694,10069468816,37.310335110929884
781,partiti,4413541,10073882357,37.326688574726724
782,trattamento,4411272,10078293629,37.34303363121311
783,maggiori,4406531,10082700160,37.35936112090407
784,grazie,4405986,10087106146,37.3756865912102
785,sostanza,4404221,10091510367,37.392005521673696
786,gente,4403586,10095913953,37.408322099275956
787,disegno,4401485,10100315438,37.42463089205704
788,sistemi,4390331,10104705769,37.44089835599691
789,saggio,4383283,10109089052,37.45713970502975
790,scena,4381856,10113470908,37.473375766609095
791,interventi,4377782,10117848690,37.48959673282362
792,sugli,4377080,10122225770,37.50581509792227
793,possiamo,4376743,10126602513,37.52203221433709
794,ovvero,4367869,10130970382,37.53821644997936
795,relative,4356962,10135327344,37.55436027198785
796,inferiore,4354970,10139682314,37.57049671305214
797,interno,4353386,10144035700,37.58662728493187
798,vanno,4350422,10148386122,37.60274687432233
799,significa,4346256,10152732378,37.618851027461
800,stile,4341502,10157073880,37.634937565635425
801,logica,4340950,10161414830,37.65102205848796
802,compito,4335806,10165750636,37.66708749131188
803,virtù,4324388,10170075024,37.68311061709716
804,dentro,4323684,10174398708,37.69913113435596
805,sensi,4320449,10178719157,37.71513966499102
806,mancanza,4303574,10183022731,37.731085668802024
807,relativi,4301688,10187324419,37.747024684429896
808,religione,4299546,10191623965,37.762955763319574
809,niente,4297686,10195921651,37.77887995036376
810,Ministero,4297085,10200218736,37.79480191052668
811,carico,4294230,10204512966,37.8107132920773
812,vecchio,4293566,10208806532,37.82662221331318
813,Secondo,4290372,10213096904,37.84251929984233
814,Art.,4279667,10217376571,37.85837672120695
815,rivoluzione,4277236,10221653807,37.874225135003606
816,utile,4274925,10225928732,37.890064985867504
817,secoli,4271896,10230200628,37.905893613398064
818,vivere,4247604,10234448232,37.92163223194433
819,cittadini,4243082,10238691314,37.93735409515439
820,sino,4239945,10242931259,37.95306433485944
821,veramente,4223784,10247155043,37.968714693319846
822,scrive,4219320,10251374363,37.984348511351044
823,esiste,4206499,10255580862,37.99993482381714
824,figure,4203734,10259784596,38.01551089114733
825,nonostante,4201942,10263986538,38.03108031859196
826,zone,4198906,10268185444,38.0466384967662
827,processi,4197691,10272383135,38.062192173009116
828,culturali,4197244,10276580379,38.077744192985925
829,sole,4185978,10280766357,38.09325446912868
830,prezzo,4183687,10284950044,38.10875625644453
831,resta,4183526,10289133570,38.124257447208166
832,basso,4179832,10293313402,38.13974495061843
833,autori,4176340,10297489742,38.15521951514457
834,cfr.,4172342,10301662084,38.1706792659082
835,prendere,4170862,10305832946,38.186133532837765
836,tanti,4170428,10310003374,38.20158619167005
837,tentativo,4168918,10314172292,38.21703325550949
838,diventa,4160456,10318332748,38.23244896515722
839,esercizio,4154798,10322487546,38.24784371025558
840,massa,4142328,10326629874,38.26319225034677
841,conclusione,4141415,10330771289,38.278537407505205
842,ministro,4141386,10334912675,38.293882457210124
843,piena,4137554,10339050229,38.30921330823121
844,considerare,4132385,10343182614,38.32452500659135
845,quegli,4130233,10347312847,38.339828731160345
846,Sicilia,4128501,10351441348,38.355126038161394
847,commercio,4127896,10355569244,38.370421103460004
848,materiali,4123668,10359692912,38.38570050277865
849,modalità,4118171,10363811083,38.40095953410013
850,sarebbero,4115892,10367926975,38.41621012105825
851,dimensione,4111750,10372038725,38.431445360691605
852,credito,4108600,10376147325,38.446668928651135
853,capitolo,4104841,10380252166,38.46187856841324
854,amministrazione,4104169,10384356335,38.477085718218255
855,vedi,4102103,10388458438,38.49228521288737
856,mese,4101244,10392559682,38.50748152470955
857,Società,4098564,10396658246,38.522667906345745
858,dietro,4097886,10400756132,38.53785177579311
859,raccolta,4097221,10404853353,38.553033181220435
860,gioco,4091032,10408944385,38.56819165458767
861,neppure,4089966,10413034351,38.58334617811227
862,abbastanza,4088070,10417122421,38.59849367640082
863,medesimo,4084780,10421207201,38.613628984274484
864,contributo,4084151,10425291352,38.62876196151868
865,inglese,4078770,10429370122,38.64387500057974
866,case,4065628,10433435750,38.658939344676554
867,piccola,4065314,10437501064,38.67400252531129
868,sera,4064088,10441565152,38.689061163256454
869,aree,4063464,10445628616,38.704117489098614
870,tendenza,4063155,10449691771,38.71917267000516
871,ambiente,4060030,10453751801,38.73421627187021
872,istituzioni,4055954,10457807755,38.749244770959855
873,enti,4045104,10461852859,38.76423306761745
874,note,4037493,10465890352,38.77919316328791
875,ultima,4032932,10469923284,38.79413635911572
876,vale,4030919,10473954203,38.809072096188174
877,singoli,4023335,10477977538,38.8239797323164
878,seguente,4022083,10481999621,38.838882729417456
879,regione,4020462,10486020083,38.85377972023811
880,considerato,4018595,10490038678,38.868669793276204
881,sorta,4017886,10494056564,38.88355723926137
882,presto,4017558,10498074122,38.89844346991034
883,luoghi,4013528,10502087650,38.91331476822741
884,diretto,4011758,10506099408,38.92817950817537
885,europea,4007633,10510107041,38.943028963788564
886,limite,4003693,10514110734,38.95786382054624
887,costituzione,3996313,10518107047,38.972671332239536
888,pena,3986792,10522093839,38.987443565835534
889,minore,3985269,10526079108,39.00221015626987
890,tratti,3980523,10530059631,39.01695916138232
891,modi,3971231,10534030862,39.031673736909624
892,Santa,3964855,10537995717,39.04636468748699
893,vicino,3961552,10541957269,39.061043399480674
894,unica,3954126,10545911395,39.07569459596647
895,Genova,3953732,10549865127,39.090344332566715
896,avrebbero,3946198,10553811325,39.10496615348741
897,necessaria,3942481,10557753806,39.119574201833
898,Studi,3939994,10561693800,39.1341730351142
899,competenza,3936435,10565630235,39.14875868125663
900,viaggio,3928264,10569558499,39.163314051447685
901,operazioni,3924834,10573483333,39.1778567124828
902,specialmente,3922319,10577405652,39.19239005470533
903,romanzo,3919397,10581325049,39.2069125700609
904,provincia,3919278,10585244327,39.221434644486564
905,atteggiamento,3917016,10589161343,39.23594833753884
906,messo,3909960,10593071303,39.25043588604174
907,criteri,3904854,10596976157,39.264904515317184
908,York,3898609,10600874766,39.2793500050361
909,speciale,3898252,10604773018,39.29379417196532
910,alta,3893732,10608666750,39.30822159096892
911,art.,3873085,10612539835,39.32257250678223
912,rendere,3870202,10616410037,39.336912740235014
913,faceva,3869411,10620279448,39.351250042800814
914,scritti,3868288,10624147736,39.36558318432227
915,numerosi,3866636,10628014372,39.37991020469923
916,immagini,3866085,10631880457,39.39423518345959
917,miei,3862468,10635742925,39.40854676017417
918,massimo,3855610,10639598535,39.42283292598745
919,distanza,3854787,10643453322,39.437116042344364
920,faccia,3849262,10647302584,39.45137868695593
921,collaborazione,3834275,10651136859,39.46558580033713
922,evitare,3833427,10654970286,39.47978977162964
923,dimensioni,3832587,10658802873,39.4939906304758
924,peraltro,3828788,10662631661,39.5081774129128
925,personaggi,3827784,10666459445,39.52236047523534
926,Perché,3819016,10670278461,39.536511049546434
927,occorre,3817175,10674095636,39.550654802412595
928,ritorno,3814812,10677910448,39.56478979967075
929,Questi,3814480,10681724928,39.57892356677153
930,giuridica,3812321,10685537249,39.593049334144126
931,desiderio,3812189,10689349438,39.607174612418014
932,successivo,3811537,10693160975,39.62129747484068
933,Inoltre,3811426,10696972401,39.63541992597579
934,oggetti,3804426,10700776827,39.649516440057965
935,conoscere,3801410,10704578237,39.66360177897561
936,costituito,3797150,10708375387,39.677671333343895
937,Uniti,3793115,10712168502,39.69172593685381
938,massima,3791155,10715959657,39.7057732779889
939,maggioranza,3791108,10719750765,39.7198204449752
940,ossia,3789804,10723540569,39.733862780259074
941,tecniche,3781958,10727322527,39.747876043811885
942,moglie,3781296,10731103823,39.76188685446055
943,trovano,3779068,10734882891,39.775889409715795
944,religiosa,3778352,10738661243,39.78988931198105
945,amici,3778176,10742439419,39.80388856211469
946,conseguenze,3778109,10746217528,39.81788756399368
947,penale,3766296,10749983824,39.83184279524318
948,regioni,3765764,10753749588,39.845796055276665
949,Sulla,3765742,10757515330,39.85974923379369
950,corrente,3762810,10761278140,39.87369154839083
951,documento,3757630,10765035770,39.8876146695688
952,voluto,3757182,10768792952,39.90153613077537
953,grave,3757122,10772550074,39.915457369664345
954,fattori,3754834,10776304908,39.92937013084231
955,naturalmente,3747088,10780051996,39.943254190818536
956,tratto,3746736,10783798732,39.95713694653154
957,carta,3740586,10787539318,39.97099691469088
958,completamente,3738515,10791277833,39.98484920918784
959,all'art,3735786,10795013619,39.99869139193946
960,rischio,3734284,10798747903,40.01252800934056
961,realizzazione,3727756,10802475659,40.02634043858716
962,procedimento,3724234,10806199893,40.04013981779083
963,fascismo,3723855,10809923748,40.05393779268835
964,situazioni,3715511,10813639259,40.06770485061876
965,posizioni,3715190,10817354449,40.08147071915003
966,pone,3712581,10821067030,40.095226920571136
967,fondamentali,3712237,10824779267,40.10898184737136
968,questioni,3710254,10828489521,40.12272942657501
969,pieno,3707110,10832196631,40.1364653563366
970,edizione,3701044,10835897675,40.15017880978917
971,notizie,3699814,10839597489,40.16388770573101
972,letto,3697478,10843294967,40.17758794610774
973,dall'art,3697168,10846992135,40.19128703784357
974,risorse,3696109,10850688244,40.204982205673815
975,civiltà,3693084,10854381328,40.21866616499189
976,esser,3692506,10858073834,40.23234798265046
977,trasformazione,3679023,10861752857,40.24597984183976
978,regole,3677892,10865430749,40.25960751034237
979,Croce,3677144,10869107893,40.27323240728561
980,esperienze,3666730,10872774623,40.286818717304655
981,preso,3657748,10876432371,40.30037174637949
982,storici,3651924,10880084295,40.31390319582627
983,sangue,3650312,10883734607,40.32742867234029
984,mondiale,3649606,10887384213,40.34095153291725
985,superficie,3641692,10891025905,40.35444506980322
986,canto,3634511,10894660416,40.367911998978165
987,tipi,3631045,10898291461,40.3813660856066
988,interna,3630199,10901921660,40.39481703755693
989,impresa,3627388,10905549048,40.408257573927855
990,medio,3626704,10909175752,40.42169557587819
991,trattato,3625412,10912801164,40.435128790589594
992,tardi,3620680,10916421844,40.44854447185322
993,modelli,3620247,10920042091,40.46195854872485
994,personalità,3618967,10923661058,40.47536788282109
995,Comune,3618196,10927279254,40.48877436013621
996,contrasto,3617220,10930896474,40.5021772210851
997,distribuzione,3604172,10934500646,40.5155317353673
998,libero,3600798,10938101444,40.52887374798998
999,piedi,3599686,10941701130,40.54221164032653
